date,Thu,Jun,11,11:40:25,am,2015,,,,,,,,,,,,,,,2
1056.475354,1,402,Rx,d,8,D4,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5796
1056.675349,1,402,Rx,d,8,DD,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5805
1056.875347,1,402,Rx,d,8,D8,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.58
1057.07534,1,402,Rx,d,8,CF,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5791
1057.275336,1,402,Rx,d,8,D4,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5796
1057.475327,1,402,Rx,d,8,D4,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5796
1057.675321,1,402,Rx,d,8,D1,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5793
1057.875315,1,402,Rx,d,8,D4,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5796
1058.075312,1,402,Rx,d,8,D9,8B,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5801
1058.275304,1,402,Rx,d,8,D3,8B,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5795
1058.475301,1,402,Rx,d,8,CA,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5786
1058.675293,1,402,Rx,d,8,CE,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.579
1058.87529,1,402,Rx,d,8,CD,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5789
1059.075284,1,402,Rx,d,8,CF,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5791
1059.275278,1,402,Rx,d,8,D1,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5793
1059.475273,1,402,Rx,d,8,D0,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5792
1059.675266,1,402,Rx,d,8,CE,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.579
1059.875263,1,402,Rx,d,8,CA,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5786
1060.075258,1,402,Rx,d,8,CE,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.579
1060.275253,1,402,Rx,d,8,CC,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5788
1060.475247,1,402,Rx,d,8,D1,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5793
1060.675243,1,402,Rx,d,8,CA,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5786
1060.875234,1,402,Rx,d,8,CB,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5787
1061.075231,1,402,Rx,d,8,C5,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5781
1061.275222,1,402,Rx,d,8,C9,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5785
1061.475221,1,402,Rx,d,8,C8,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5784
1061.675214,1,402,Rx,d,8,CA,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5786
1061.875207,1,402,Rx,d,8,CC,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5788
1062.0752,1,402,Rx,d,8,CB,8B,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5787
1062.275195,1,402,Rx,d,8,CB,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5787
1062.475191,1,402,Rx,d,8,C5,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5781
1062.675184,1,402,Rx,d,8,C2,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5778
1062.875182,1,402,Rx,d,8,CE,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.579
1063.075178,1,402,Rx,d,8,CF,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5791
1063.275167,1,402,Rx,d,8,C2,8B,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5778
1063.475165,1,402,Rx,d,8,C5,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5781
1063.675158,1,402,Rx,d,8,CD,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5789
1063.875154,1,402,Rx,d,8,C0,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5776
1064.075146,1,402,Rx,d,8,CA,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5786
1064.275139,1,402,Rx,d,8,C7,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5783
1064.475139,1,402,Rx,d,8,C9,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5785
1064.67513,1,402,Rx,d,8,BD,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5773
1064.875126,1,402,Rx,d,8,C6,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5782
1065.075121,1,402,Rx,d,8,C0,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5776
1065.275114,1,402,Rx,d,8,CA,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5786
1065.475112,1,402,Rx,d,8,BF,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5775
1065.675105,1,402,Rx,d,8,C1,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5777
1065.875098,1,402,Rx,d,8,C1,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5777
1066.075094,1,402,Rx,d,8,C0,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5776
1066.27509,1,402,Rx,d,8,C1,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5777
1066.475083,1,402,Rx,d,8,C4,8B,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.578
1066.675076,1,402,Rx,d,8,C1,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5777
1066.875072,1,402,Rx,d,8,C0,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5776
1067.075066,1,402,Rx,d,8,C1,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5777
1067.275062,1,402,Rx,d,8,BF,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5775
1067.475055,1,402,Rx,d,8,BB,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5771
1067.675046,1,402,Rx,d,8,BC,8B,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5772
1067.875043,1,402,Rx,d,8,C6,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5782
1068.075042,1,402,Rx,d,8,BE,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5774
1068.275032,1,402,Rx,d,8,BD,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5773
1068.475029,1,402,Rx,d,8,AF,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5759
1068.675019,1,402,Rx,d,8,B7,8B,0,0,1,0,2,0,Length,=,232000,BitCount,=,120,,3.5767
1068.875018,1,402,Rx,d,8,C1,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5777
1069.07501,1,402,Rx,d,8,BD,8B,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5773
1069.275008,1,402,Rx,d,8,C3,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5779
1069.474999,1,402,Rx,d,8,B2,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5762
1069.674994,1,402,Rx,d,8,B5,8B,2,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5765
1069.874985,1,402,Rx,d,8,B6,8B,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5766
1070.074983,1,402,Rx,d,8,B6,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5766
1070.274975,1,402,Rx,d,8,BA,8B,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.577
1070.474975,1,402,Rx,d,8,BE,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5774
1070.674968,1,402,Rx,d,8,BE,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5774
1070.874959,1,402,Rx,d,8,BD,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5773
1071.074956,1,402,Rx,d,8,B3,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5763
1071.274948,1,402,Rx,d,8,B9,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5769
1071.474943,1,402,Rx,d,8,B6,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5766
1071.674941,1,402,Rx,d,8,BC,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5772
1071.874936,1,402,Rx,d,8,B9,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5769
1072.074932,1,402,Rx,d,8,B5,8B,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.5765
1072.274923,1,402,Rx,d,8,B2,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5762
1072.474915,1,402,Rx,d,8,AD,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5757
1072.674914,1,402,Rx,d,8,B8,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5768
1072.874905,1,402,Rx,d,8,B6,8B,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5766
1073.074899,1,402,Rx,d,8,B4,8B,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5764
1073.274895,1,402,Rx,d,8,B4,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5764
1073.47489,1,402,Rx,d,8,B2,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5762
1073.674884,1,402,Rx,d,8,B2,8B,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5762
1073.874879,1,402,Rx,d,8,B0,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.576
1074.074871,1,402,Rx,d,8,B3,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5763
1074.274866,1,402,Rx,d,8,B3,8B,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5763
1074.474864,1,402,Rx,d,8,AB,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5755
1074.674858,1,402,Rx,d,8,B5,8B,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5765
1074.874849,1,402,Rx,d,8,B2,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5762
1075.074847,1,402,Rx,d,8,AA,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5754
1075.274844,1,402,Rx,d,8,AF,8B,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5759
1075.474837,1,402,Rx,d,8,B1,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5761
1075.674829,1,402,Rx,d,8,B2,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5762
1075.874825,1,402,Rx,d,8,B3,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5763
1076.07482,1,402,Rx,d,8,B2,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5762
1076.274815,1,402,Rx,d,8,AC,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5756
1076.474809,1,402,Rx,d,8,AB,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5755
1076.674801,1,402,Rx,d,8,A5,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5749
1076.874794,1,402,Rx,d,8,AD,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5757
1077.074794,1,402,Rx,d,8,AE,8B,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.5758
1077.274786,1,402,Rx,d,8,AF,8B,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5759
1077.474782,1,402,Rx,d,8,A9,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5753
1077.674775,1,402,Rx,d,8,A6,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.575
1077.874772,1,402,Rx,d,8,A0,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5744
1078.074763,1,402,Rx,d,8,AA,8B,0,0,2,0,0,0,Length,=,234000,BitCount,=,121,,3.5754
1078.274755,1,402,Rx,d,8,A3,8B,1,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5747
1078.474755,1,402,Rx,d,8,A7,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5751
1078.674747,1,402,Rx,d,8,A4,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5748
1078.874743,1,402,Rx,d,8,A8,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5752
1079.074738,1,402,Rx,d,8,A7,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5751
1079.274734,1,402,Rx,d,8,9F,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5743
1079.474725,1,402,Rx,d,8,A3,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5747
1079.674722,1,402,Rx,d,8,A4,8B,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5748
1079.874715,1,402,Rx,d,8,AA,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5754
1080.07471,1,402,Rx,d,8,95,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5733
1080.274705,1,402,Rx,d,8,A4,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5748
1080.474701,1,402,Rx,d,8,8F,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5727
1080.674697,1,402,Rx,d,8,9F,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5743
1080.874686,1,402,Rx,d,8,8A,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5722
1081.074683,1,402,Rx,d,8,A5,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5749
1081.27468,1,402,Rx,d,8,85,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5717
1081.474669,1,402,Rx,d,8,A2,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5746
1081.674665,1,402,Rx,d,8,8A,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5722
1081.87466,1,402,Rx,d,8,A3,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5747
1082.074655,1,402,Rx,d,8,EA,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5818
1082.274652,1,402,Rx,d,8,99,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5737
1082.474643,1,402,Rx,d,8,D1,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5793
1082.674637,1,402,Rx,d,8,9B,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5739
1082.874633,1,402,Rx,d,8,95,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5733
1083.074628,1,402,Rx,d,8,90,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5728
1083.274622,1,402,Rx,d,8,95,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5733
1083.474615,1,402,Rx,d,8,89,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5721
1083.674613,1,402,Rx,d,8,8F,8B,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5727
1083.874605,1,402,Rx,d,8,89,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5721
1084.0746,1,402,Rx,d,8,8D,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5725
1084.274592,1,402,Rx,d,8,8C,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5724
1084.474587,1,402,Rx,d,8,96,8B,0,0,0,0,1,0,Length,=,232000,BitCount,=,120,,3.5734
1084.674586,1,402,Rx,d,8,82,8B,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.5714
1084.874577,1,402,Rx,d,8,87,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5719
1085.074575,1,402,Rx,d,8,7C,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5708
1085.274564,1,402,Rx,d,8,9B,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5739
1085.474562,1,402,Rx,d,8,7A,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1085.674555,1,402,Rx,d,8,8B,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5723
1085.874551,1,402,Rx,d,8,8E,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5726
1086.074545,1,402,Rx,d,8,8A,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5722
1086.27454,1,402,Rx,d,8,8E,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5726
1086.474534,1,402,Rx,d,8,86,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5718
1086.674526,1,402,Rx,d,8,88,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.572
1086.874525,1,402,Rx,d,8,8E,8B,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5726
1087.074521,1,402,Rx,d,8,85,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5717
1087.274511,1,402,Rx,d,8,8C,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5724
1087.474506,1,402,Rx,d,8,89,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5721
1087.674501,1,402,Rx,d,8,8A,8B,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5722
1087.874495,1,402,Rx,d,8,88,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.572
1088.074493,1,402,Rx,d,8,87,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5719
1088.274486,1,402,Rx,d,8,85,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5717
1088.474479,1,402,Rx,d,8,84,8B,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5716
1088.674474,1,402,Rx,d,8,8C,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5724
1088.874467,1,402,Rx,d,8,76,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5702
1089.074463,1,402,Rx,d,8,87,8B,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5719
1089.274459,1,402,Rx,d,8,8F,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5727
1089.474455,1,402,Rx,d,8,7F,8B,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5711
1089.674449,1,402,Rx,d,8,82,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5714
1089.874441,1,402,Rx,d,8,86,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5718
1090.074437,1,402,Rx,d,8,80,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5712
1090.274431,1,402,Rx,d,8,80,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5712
1090.474426,1,402,Rx,d,8,7F,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5711
1090.674421,1,402,Rx,d,8,81,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5713
1090.874414,1,402,Rx,d,8,7A,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1091.074408,1,402,Rx,d,8,7A,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1091.274405,1,402,Rx,d,8,7E,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.571
1091.474399,1,402,Rx,d,8,83,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5715
1091.674391,1,402,Rx,d,8,7E,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.571
1091.87439,1,402,Rx,d,8,7C,8B,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.5708
1092.074381,1,402,Rx,d,8,7C,8B,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5708
1092.274376,1,402,Rx,d,8,79,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5705
1092.474373,1,402,Rx,d,8,7C,8B,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.5708
1092.674364,1,402,Rx,d,8,7A,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1092.874361,1,402,Rx,d,8,80,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5712
1093.074354,1,402,Rx,d,8,7B,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5707
1093.274347,1,402,Rx,d,8,79,8B,0,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5705
1093.474342,1,402,Rx,d,8,7A,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1093.674337,1,402,Rx,d,8,76,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5702
1093.874332,1,402,Rx,d,8,75,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5701
1094.074326,1,402,Rx,d,8,79,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5705
1094.274325,1,402,Rx,d,8,7C,8B,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,3.5708
1094.474314,1,402,Rx,d,8,78,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5704
1094.674311,1,402,Rx,d,8,77,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5703
1094.874303,1,402,Rx,d,8,75,8B,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,3.5701
1095.074297,1,402,Rx,d,8,75,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5701
1095.274294,1,402,Rx,d,8,73,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5699
1095.474288,1,402,Rx,d,8,7A,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1095.674279,1,402,Rx,d,8,71,8B,1,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5697
1095.874276,1,402,Rx,d,8,7A,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5706
1096.074271,1,402,Rx,d,8,71,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5697
1096.274265,1,402,Rx,d,8,6E,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5694
1096.474262,1,402,Rx,d,8,75,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5701
1096.674254,1,402,Rx,d,8,73,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5699
1096.874251,1,402,Rx,d,8,77,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5703
1097.074248,1,402,Rx,d,8,73,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5699
1097.274238,1,402,Rx,d,8,74,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.57
1097.474234,1,402,Rx,d,8,6E,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5694
1097.674228,1,402,Rx,d,8,78,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5704
1097.874222,1,402,Rx,d,8,6D,8B,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.5693
1098.07422,1,402,Rx,d,8,6F,8B,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5695
1098.274211,1,402,Rx,d,8,71,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5697
1098.474207,1,402,Rx,d,8,72,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5698
1098.674201,1,402,Rx,d,8,6F,8B,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,3.5695
1098.874194,1,402,Rx,d,8,74,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.57
1099.074189,1,402,Rx,d,8,6D,8B,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5693
1099.274184,1,402,Rx,d,8,6B,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5691
1099.474179,1,402,Rx,d,8,66,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5686
1099.674172,1,402,Rx,d,8,74,8B,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,3.57
1099.874168,1,402,Rx,d,8,72,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5698
1100.074162,1,402,Rx,d,8,6C,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5692
1100.274155,1,402,Rx,d,8,72,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5698
1100.474149,1,402,Rx,d,8,6D,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5693
1100.674144,1,402,Rx,d,8,6A,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.569
1100.874142,1,402,Rx,d,8,66,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5686
1101.074133,1,402,Rx,d,8,66,8B,1,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5686
1101.274128,1,402,Rx,d,8,70,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5696
1101.474124,1,402,Rx,d,8,69,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5689
1101.674118,1,402,Rx,d,8,62,8B,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,3.5682
1101.874114,1,402,Rx,d,8,68,8B,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5688
1102.074109,1,402,Rx,d,8,65,8B,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5685
1102.274099,1,402,Rx,d,8,6B,8B,0,0,1,0,1,0,Length,=,232000,BitCount,=,120,,3.5691
1102.474095,1,402,Rx,d,8,68,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5688
1102.674088,1,402,Rx,d,8,6B,8B,1,0,1,0,0,0,Length,=,232000,BitCount,=,120,,3.5691
1102.874088,1,402,Rx,d,8,60,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.568
1103.07408,1,402,Rx,d,8,67,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5687
1103.274073,1,402,Rx,d,8,5F,8B,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,3.5679
1103.474068,1,402,Rx,d,8,61,8B,0,0,0,0,0,0,Length,=,234000,BitCount,=,121,,3.5681
1103.674065,1,402,Rx,d,8,67,8B,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,3.5687
1103.874061,1,402,Rx,d,8,62,8B,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,3.5682
