time,ms,voltage,badData,segId, 
Wed Jun 25 08:49:37 EDT 2014,1403700815112.00,139,0,3, 
Wed Jun 25 08:49:38 EDT 2014,1403700817112.00,139.005,0,3, 
Wed Jun 25 08:49:39 EDT 2014,1403700818112.00,139.014,0,3, 
Wed Jun 25 08:49:40 EDT 2014,1403700820112.00,139.028,0,3, 
Wed Jun 25 08:49:41 EDT 2014,1403700821112.00,139.032,0,3, 
Wed Jun 25 08:49:42 EDT 2014,1403700822112.00,139.029,0,3, 
Wed Jun 25 08:49:43 EDT 2014,1403700823112.00,139.033,0,3, 
Wed Jun 25 08:49:44 EDT 2014,1403700824112.00,139.038,0,1, 
Wed Jun 25 08:49:45 EDT 2014,1403700825112.00,139.033,0,1, 
Wed Jun 25 08:49:46 EDT 2014,1403700826112.00,139.033,0,3, 
Wed Jun 25 08:49:47 EDT 2014,1403700827112.00,139.032,0,3, 
Wed Jun 25 08:49:48 EDT 2014,1403700829112.00,139.032,0,3, 
Wed Jun 25 08:49:49 EDT 2014,1403700830112.00,139.034,0,3, 
Wed Jun 25 08:49:50 EDT 2014,1403700831112.00,139.031,0,3, 
Wed Jun 25 08:49:51 EDT 2014,1403700832112.00,139.037,0,1, 
Wed Jun 25 08:49:52 EDT 2014,1403700834112.00,139.033,0,1, 
Wed Jun 25 08:49:53 EDT 2014,1403700837112.00,139.04,0,1, 
Wed Jun 25 08:49:54 EDT 2014,1403700839112.00,139.035,0,3, 
Wed Jun 25 08:49:55 EDT 2014,1403700840112.00,139.044,0,3, 
Wed Jun 25 08:49:56 EDT 2014,1403700842112.00,139.04,0,3, 
Wed Jun 25 08:49:57 EDT 2014,1403700844112.00,139.038,0,3, 
Wed Jun 25 08:49:58 EDT 2014,1403700845112.00,139.043,0,1, 
Wed Jun 25 08:49:59 EDT 2014,1403700847112.00,139.037,0,1, 
Wed Jun 25 08:50:00 EDT 2014,1403700848112.00,139.037,0,3, 
Wed Jun 25 08:50:01 EDT 2014,1403700850112.00,139.036,0,1, 
Wed Jun 25 08:50:02 EDT 2014,1403700852112.00,139.036,0,1, 
Wed Jun 25 08:50:03 EDT 2014,1403700854112.00,139.012,0,1, 
Wed Jun 25 08:50:04 EDT 2014,1403700855112.00,139.021,0,1, 
Wed Jun 25 08:50:05 EDT 2014,1403700856112.00,139,0,1, 
Wed Jun 25 08:50:06 EDT 2014,1403700857112.00,139.002,0,1, 
Wed Jun 25 08:50:07 EDT 2014,1403700861112.00,139.009,0,1, 
Wed Jun 25 08:50:08 EDT 2014,1403700862112.00,139.004,0,1, 
Wed Jun 25 08:50:09 EDT 2014,1403700864112.00,139.007,0,3, 
Wed Jun 25 08:50:10 EDT 2014,1403700865112.00,139.034,0,3, 
Wed Jun 25 08:50:11 EDT 2014,1403700867112.00,139.03,0,1, 
Wed Jun 25 08:50:12 EDT 2014,1403700868112.00,139.037,0,1, 
Wed Jun 25 08:50:13 EDT 2014,1403700869112.00,139.02,0,1, 
Wed Jun 25 08:50:14 EDT 2014,1403700870112.00,139.036,0,1, 
Wed Jun 25 08:50:15 EDT 2014,1403700871112.00,139.032,0,1, 
Wed Jun 25 08:50:16 EDT 2014,1403700872112.00,139.014,0,1, 
Wed Jun 25 08:50:17 EDT 2014,1403700873112.00,139.014,0,1, 
Wed Jun 25 08:50:18 EDT 2014,1403700874112.00,139.014,0,1, 
Wed Jun 25 08:50:19 EDT 2014,1403700875112.00,139.011,0,1, 
Wed Jun 25 08:50:20 EDT 2014,1403700876112.00,139.023,0,1, 
Wed Jun 25 08:50:21 EDT 2014,1403700877112.00,139.012,0,1, 
Wed Jun 25 08:50:22 EDT 2014,1403700878112.00,139.008,0,1, 
Wed Jun 25 08:50:23 EDT 2014,1403700879112.00,139.014,0,3, 
Wed Jun 25 08:50:24 EDT 2014,1403700880112.00,139.005,0,1, 
Wed Jun 25 08:50:25 EDT 2014,1403700882112.00,139.013,0,1, 
Wed Jun 25 08:50:26 EDT 2014,1403700883112.00,139.016,0,1, 
Wed Jun 25 08:50:27 EDT 2014,1403700884112.00,139.009,0,1, 
Wed Jun 25 08:50:28 EDT 2014,1403700886112.00,139.01,0,1, 
Wed Jun 25 08:50:29 EDT 2014,1403700887112.00,139.02,0,1, 
Wed Jun 25 08:50:30 EDT 2014,1403700888112.00,139.026,0,1, 
Wed Jun 25 08:50:31 EDT 2014,1403700889112.00,139.021,0,1, 
Wed Jun 25 08:50:32 EDT 2014,1403700891112.00,139.021,0,3, 
Wed Jun 25 08:50:33 EDT 2014,1403700892112.00,139.029,0,3, 
Wed Jun 25 08:50:34 EDT 2014,1403700894112.00,139.034,0,3, 
Wed Jun 25 08:50:35 EDT 2014,1403700895112.00,139.033,0,1, 
Wed Jun 25 08:50:36 EDT 2014,1403700896112.00,139.027,0,1, 
Wed Jun 25 08:50:37 EDT 2014,1403700897112.00,139.02,0,1, 
Wed Jun 25 08:50:38 EDT 2014,1403700899112.00,139.028,0,1, 
Wed Jun 25 08:50:39 EDT 2014,1403700900112.00,139.036,0,1, 
Wed Jun 25 08:50:40 EDT 2014,1403700901112.00,139.038,0,1, 
Wed Jun 25 08:50:41 EDT 2014,1403700902112.00,139.041,0,1, 
Wed Jun 25 08:50:42 EDT 2014,1403700904112.00,139.036,0,1, 
Wed Jun 25 08:50:43 EDT 2014,1403700905112.00,139.026,0,1, 
Wed Jun 25 08:50:44 EDT 2014,1403700906112.00,139.012,0,1, 
Wed Jun 25 08:50:45 EDT 2014,1403700907112.00,139.02,0,1, 
Wed Jun 25 08:50:46 EDT 2014,1403700908112.00,139.023,0,1, 
Wed Jun 25 08:50:47 EDT 2014,1403700909112.00,139.031,0,1, 
Wed Jun 25 08:50:48 EDT 2014,1403700910112.00,139.021,0,1, 
Wed Jun 25 08:50:49 EDT 2014,1403700911112.00,139.02,0,1, 
Wed Jun 25 08:50:50 EDT 2014,1403700912112.00,139.028,0,1, 
Wed Jun 25 08:50:51 EDT 2014,1403700913112.00,139.019,0,1, 
Wed Jun 25 08:50:52 EDT 2014,1403700914112.00,139.036,0,1, 
Wed Jun 25 08:50:53 EDT 2014,1403700916112.00,139.034,0,1, 
Wed Jun 25 08:50:54 EDT 2014,1403700919112.00,139.026,0,1, 
Wed Jun 25 08:50:55 EDT 2014,1403700920112.00,139.027,0,1, 
Wed Jun 25 08:50:56 EDT 2014,1403700921112.00,139.026,0,1, 
Wed Jun 25 08:50:57 EDT 2014,1403700922112.00,139.012,0,1, 
Wed Jun 25 08:50:58 EDT 2014,1403700924112.00,139.017,0,1, 
Wed Jun 25 08:50:59 EDT 2014,1403700925112.00,139.035,0,1, 
Wed Jun 25 08:51:00 EDT 2014,1403700926112.00,139.037,0,1, 
Wed Jun 25 08:51:01 EDT 2014,1403700928112.00,139.03,0,1, 
Wed Jun 25 08:51:02 EDT 2014,1403700929112.00,139.036,0,1, 
Wed Jun 25 08:51:03 EDT 2014,1403700930112.00,139.04,0,1, 
Wed Jun 25 08:51:04 EDT 2014,1403700931112.00,139.042,0,1, 
Wed Jun 25 08:51:05 EDT 2014,1403700932112.00,139.048,0,1, 
Wed Jun 25 08:51:06 EDT 2014,1403700933112.00,139.049,0,3, 
Wed Jun 25 08:51:07 EDT 2014,1403700934112.00,139.051,0,3, 
Wed Jun 25 08:51:08 EDT 2014,1403700935112.00,139.048,0,1, 
Wed Jun 25 08:51:09 EDT 2014,1403700937112.00,139.053,0,1, 
Wed Jun 25 08:51:10 EDT 2014,1403700938112.00,139.055,0,1, 
Wed Jun 25 08:51:11 EDT 2014,1403700939112.00,139.046,0,1, 
Wed Jun 25 08:51:12 EDT 2014,1403700940112.00,139.043,0,1, 
Wed Jun 25 08:51:13 EDT 2014,1403700941112.00,139.038,0,1, 
Wed Jun 25 08:51:14 EDT 2014,1403700944112.00,139.037,0,3, 
Wed Jun 25 08:51:15 EDT 2014,1403700945112.00,139.046,0,1, 
Wed Jun 25 08:51:16 EDT 2014,1403700946112.00,139.054,0,1, 
Wed Jun 25 08:51:17 EDT 2014,1403700948112.00,139.058,0,1, 
Wed Jun 25 08:51:18 EDT 2014,1403700950112.00,139.059,0,1, 
Wed Jun 25 08:51:19 EDT 2014,1403700952112.00,139.058,0,3, 
Wed Jun 25 08:51:20 EDT 2014,1403700954112.00,139.059,0,1, 
Wed Jun 25 08:51:21 EDT 2014,1403700957112.00,139.089,0,3, 
Wed Jun 25 08:51:22 EDT 2014,1403700958112.00,139.107,0,3, 
Wed Jun 25 08:51:23 EDT 2014,1403700959112.00,139.099,0,3, 
Wed Jun 25 08:51:24 EDT 2014,1403700961112.00,139.101,0,1, 
Wed Jun 25 08:51:25 EDT 2014,1403700962112.00,139.105,0,1, 
Wed Jun 25 08:51:26 EDT 2014,1403700964112.00,139.107,0,1, 
Wed Jun 25 08:51:27 EDT 2014,1403700965112.00,139.085,0,3, 
Wed Jun 25 08:51:28 EDT 2014,1403700966112.00,139.086,0,3, 
Wed Jun 25 08:51:29 EDT 2014,1403700967112.00,139.091,0,3, 
Wed Jun 25 08:51:30 EDT 2014,1403700968112.00,139.089,0,3, 
Wed Jun 25 08:51:31 EDT 2014,1403700969112.00,139.091,0,1, 
Wed Jun 25 08:51:32 EDT 2014,1403700970112.00,139.097,0,1, 
Wed Jun 25 08:51:33 EDT 2014,1403700972112.00,139.093,0,3, 
Wed Jun 25 08:51:34 EDT 2014,1403700973112.00,139.098,0,3, 
Wed Jun 25 08:51:35 EDT 2014,1403700974112.00,139.097,0,1, 
Wed Jun 25 08:51:36 EDT 2014,1403700975112.00,139.098,0,3, 
Wed Jun 25 08:51:37 EDT 2014,1403700978112.00,139.096,0,3, 
Wed Jun 25 08:51:38 EDT 2014,1403700979112.00,139.099,0,1, 
Wed Jun 25 08:51:39 EDT 2014,1403700982112.00,139.098,0,3, 
Wed Jun 25 08:51:40 EDT 2014,1403700983112.00,139.098,0,3, 
Wed Jun 25 08:51:41 EDT 2014,1403700984112.00,139.097,0,3, 
Wed Jun 25 08:51:42 EDT 2014,1403700985112.00,139.1,0,3, 
Wed Jun 25 08:51:43 EDT 2014,1403700986112.00,139.104,0,3, 
Wed Jun 25 08:51:44 EDT 2014,1403700988112.00,139.096,0,1, 
Wed Jun 25 08:51:45 EDT 2014,1403700990112.00,139.092,0,1, 
Wed Jun 25 08:51:46 EDT 2014,1403700991112.00,139.085,0,1, 
Wed Jun 25 08:51:47 EDT 2014,1403700992112.00,139.09,0,1, 
Wed Jun 25 08:51:48 EDT 2014,1403700993112.00,139.088,0,1, 
Wed Jun 25 08:51:49 EDT 2014,1403700994112.00,139.106,0,1, 
Wed Jun 25 08:51:50 EDT 2014,1403700996112.00,139.118,0,1, 
Wed Jun 25 08:51:51 EDT 2014,1403700997112.00,139.13,0,1, 
Wed Jun 25 08:51:52 EDT 2014,1403700998112.00,139.132,0,1, 
Wed Jun 25 08:51:53 EDT 2014,1403700999112.00,139.072,0,1, 
Wed Jun 25 08:51:54 EDT 2014,1403701000112.00,138.858,0,1, 
Wed Jun 25 08:51:55 EDT 2014,1403701001112.00,138.707,0,1, 
Wed Jun 25 08:51:56 EDT 2014,1403701002112.00,139.041,0,1, 
Wed Jun 25 08:51:57 EDT 2014,1403701003112.00,139.118,0,1, 
Wed Jun 25 08:51:58 EDT 2014,1403701004112.00,139.125,0,1, 
Wed Jun 25 08:51:59 EDT 2014,1403701005112.00,139.118,0,1, 
Wed Jun 25 08:52:00 EDT 2014,1403701006112.00,139.09,0,1, 
Wed Jun 25 08:52:01 EDT 2014,1403701007112.00,139.099,0,1, 
Wed Jun 25 08:52:02 EDT 2014,1403701009112.00,139.103,0,1, 
Wed Jun 25 08:52:03 EDT 2014,1403701010112.00,139.108,0,1, 
Wed Jun 25 08:52:04 EDT 2014,1403701011112.00,139.101,0,1, 
Wed Jun 25 08:52:05 EDT 2014,1403701014112.00,139.092,0,1, 
Wed Jun 25 08:52:06 EDT 2014,1403701015112.00,139.074,0,1, 
Wed Jun 25 08:52:07 EDT 2014,1403701016112.00,139.082,0,1, 
Wed Jun 25 08:52:08 EDT 2014,1403701017112.00,139.079,0,1, 
Wed Jun 25 08:52:09 EDT 2014,1403701018112.00,139.089,0,1, 
Wed Jun 25 08:52:10 EDT 2014,1403701019112.00,139.081,0,1, 
Wed Jun 25 08:52:11 EDT 2014,1403701020112.00,139.072,0,1, 
Wed Jun 25 08:52:12 EDT 2014,1403701021112.00,139.069,0,1, 
Wed Jun 25 08:52:13 EDT 2014,1403701022112.00,139.072,0,1, 
Wed Jun 25 08:52:14 EDT 2014,1403701023112.00,139.064,0,1, 
Wed Jun 25 08:52:15 EDT 2014,1403701024112.00,139.072,0,1, 
Wed Jun 25 08:52:16 EDT 2014,1403701026112.00,139.071,0,1, 
Wed Jun 25 08:52:17 EDT 2014,1403701027112.00,139.085,0,1, 
Wed Jun 25 08:52:18 EDT 2014,1403701028112.00,139.079,0,1, 
Wed Jun 25 08:52:19 EDT 2014,1403701029112.00,139.049,0,1, 
Wed Jun 25 08:52:20 EDT 2014,1403701030112.00,138.99,0,1, 
Wed Jun 25 08:52:21 EDT 2014,1403701031112.00,138.939,0,1, 
Wed Jun 25 08:52:22 EDT 2014,1403701032112.00,138.922,0,1, 
Wed Jun 25 08:52:23 EDT 2014,1403701034112.00,139.015,0,1, 
Wed Jun 25 08:52:24 EDT 2014,1403701036112.00,139.066,0,1, 
Wed Jun 25 08:52:25 EDT 2014,1403701037112.00,139.04,0,1, 
Wed Jun 25 08:52:26 EDT 2014,1403701038112.00,139.067,0,1, 
Wed Jun 25 08:52:27 EDT 2014,1403701040112.00,139.061,0,1, 
Wed Jun 25 08:52:28 EDT 2014,1403701048112.00,139.06,0,1, 
Wed Jun 25 08:52:29 EDT 2014,1403701050112.00,139.046,0,1, 
Wed Jun 25 08:52:30 EDT 2014,1403701052112.00,139.065,0,1, 
Wed Jun 25 08:52:31 EDT 2014,1403701053112.00,139.086,0,1, 
Wed Jun 25 08:52:32 EDT 2014,1403701058112.00,139.072,0,1, 
Wed Jun 25 08:52:33 EDT 2014,1403701063112.00,139.074,0,1, 
Wed Jun 25 08:52:34 EDT 2014,1403701066112.00,139.063,0,1, 
Wed Jun 25 08:52:35 EDT 2014,1403701072112.00,139.074,0,1, 
Wed Jun 25 08:52:36 EDT 2014,1403701074112.00,139.068,0,1, 
Wed Jun 25 08:52:37 EDT 2014,1403701076112.00,139.064,0,3, 
Wed Jun 25 08:52:38 EDT 2014,1403701077112.00,139.066,0,3, 
Wed Jun 25 08:52:39 EDT 2014,1403701079112.00,139.063,0,3, 
Wed Jun 25 08:52:40 EDT 2014,1403701085112.00,139.061,0,3, 
Wed Jun 25 08:52:41 EDT 2014,1403701086112.00,137.741,0,3, 
Wed Jun 25 08:52:42 EDT 2014,1403701091112.00,137.633,0,1, 
Wed Jun 25 08:52:43 EDT 2014,1403701092112.00,138.997,0,1, 
Wed Jun 25 08:52:44 EDT 2014,1403701096112.00,139.001,0,4, 
Wed Jun 25 08:52:45 EDT 2014,1403701100112.00,139.032,0,1, 
Wed Jun 25 08:52:46 EDT 2014,1403701102112.00,137.801,0,1, 
Wed Jun 25 08:52:47 EDT 2014,1403701103112.00,137.263,0,1, 
Wed Jun 25 08:52:48 EDT 2014,1403701107112.00,137.132,0,1, 
Wed Jun 25 08:52:49 EDT 2014,1403701109112.00,136.956,0,1, 
Wed Jun 25 08:52:50 EDT 2014,1403701110112.00,138.765,0,1, 
Wed Jun 25 08:52:51 EDT 2014,1403701112112.00,138.797,0,1, 
Wed Jun 25 08:52:52 EDT 2014,1403701114112.00,138.819,0,1, 
Wed Jun 25 08:52:53 EDT 2014,1403701116112.00,138.851,0,1, 
Wed Jun 25 08:52:54 EDT 2014,1403701117112.00,137.264,0,1, 
Wed Jun 25 08:52:55 EDT 2014,1403701119112.00,137.181,0,3, 
Wed Jun 25 08:52:56 EDT 2014,1403701121112.00,137.218,0,3, 
Wed Jun 25 08:52:57 EDT 2014,1403701127112.00,136.765,0,3, 
Wed Jun 25 08:52:58 EDT 2014,1403701128112.00,138.677,0,3, 
Wed Jun 25 08:52:59 EDT 2014,1403701129112.00,136.124,0,3, 
Wed Jun 25 08:53:00 EDT 2014,1403701130112.00,137.306,0,3, 
Wed Jun 25 08:53:01 EDT 2014,1403701131112.00,137.042,0,3, 
Wed Jun 25 08:53:02 EDT 2014,1403701133112.00,136.323,0,3, 
Wed Jun 25 08:53:03 EDT 2014,1403701134112.00,135.609,0,3, 
Wed Jun 25 08:53:04 EDT 2014,1403701135112.00,136.221,0,3, 
Wed Jun 25 08:53:05 EDT 2014,1403701136112.00,138.007,0,3, 
Wed Jun 25 08:53:06 EDT 2014,1403701137112.00,138.289,0,3, 
Wed Jun 25 08:53:07 EDT 2014,1403701138112.00,138.619,0,3, 
Wed Jun 25 08:53:08 EDT 2014,1403701139112.00,138.628,0,3, 
Wed Jun 25 08:53:09 EDT 2014,1403701141112.00,138.652,0,3, 
Wed Jun 25 08:53:10 EDT 2014,1403701144112.00,138.687,0,3, 
Wed Jun 25 08:53:11 EDT 2014,1403701152112.00,138.73,0,3, 
Wed Jun 25 08:53:12 EDT 2014,1403701153112.00,138.107,0,3, 
Wed Jun 25 08:53:13 EDT 2014,1403701179112.00,138.065,0,3, 
Wed Jun 25 08:53:14 EDT 2014,1403701180112.00,138.081,0,3, 
Wed Jun 25 08:53:15 EDT 2014,1403701181112.00,138.111,0,3, 
Wed Jun 25 08:53:16 EDT 2014,1403701182112.00,138.199,0,3, 
Wed Jun 25 08:53:17 EDT 2014,1403701194112.00,138.601,0,3, 
Wed Jun 25 08:53:18 EDT 2014,1403701195112.00,138.613,0,3, 
Wed Jun 25 08:53:19 EDT 2014,1403701196112.00,138.59,0,3, 
Wed Jun 25 08:53:20 EDT 2014,1403701197112.00,138.555,0,3, 
Wed Jun 25 08:53:21 EDT 2014,1403701198112.00,138.527,0,3, 
Wed Jun 25 08:53:22 EDT 2014,1403701199112.00,138.496,0,3, 
Wed Jun 25 08:53:23 EDT 2014,1403701200112.00,138.485,0,3, 
Wed Jun 25 08:53:24 EDT 2014,1403701201112.00,138.489,0,3, 
Wed Jun 25 08:53:25 EDT 2014,1403701203112.00,138.491,0,3, 
Wed Jun 25 08:53:26 EDT 2014,1403701204112.00,138.524,0,3, 
Wed Jun 25 08:53:27 EDT 2014,1403701205112.00,136.878,0,3, 
Wed Jun 25 08:53:28 EDT 2014,1403701206112.00,135.609,0,3, 
Wed Jun 25 08:53:29 EDT 2014,1403701207112.00,135.394,0,3, 
Wed Jun 25 08:53:30 EDT 2014,1403701208112.00,135.184,0,3, 
Wed Jun 25 08:53:31 EDT 2014,1403701209112.00,136.979,0,3, 
Wed Jun 25 08:53:32 EDT 2014,1403701210112.00,134.791,0,3, 
Wed Jun 25 08:53:33 EDT 2014,1403701211112.00,134.686,0,3, 
Wed Jun 25 08:53:34 EDT 2014,1403701212112.00,134.569,0,3, 
Wed Jun 25 08:53:35 EDT 2014,1403701213112.00,134.249,0,3, 
Wed Jun 25 08:53:36 EDT 2014,1403701214112.00,134.136,0,3, 
Wed Jun 25 08:53:37 EDT 2014,1403701215112.00,135.573,0,3, 
Wed Jun 25 08:53:38 EDT 2014,1403701216112.00,138.389,0,3, 
Wed Jun 25 08:53:39 EDT 2014,1403701217112.00,138.307,0,3, 
Wed Jun 25 08:53:40 EDT 2014,1403701218112.00,137.937,0,3, 
Wed Jun 25 08:53:41 EDT 2014,1403701219112.00,137.688,0,3, 
Wed Jun 25 08:53:42 EDT 2014,1403701220112.00,137.528,0,3, 
Wed Jun 25 08:53:43 EDT 2014,1403701221112.00,137.453,0,3, 
Wed Jun 25 08:53:44 EDT 2014,1403701222112.00,137.494,0,2, 
Wed Jun 25 08:53:45 EDT 2014,1403701223112.00,137.595,0,2, 
Wed Jun 25 08:53:46 EDT 2014,1403701224112.00,137.81,0,2, 
Wed Jun 25 08:53:47 EDT 2014,1403701226112.00,137.892,0,2, 
Wed Jun 25 08:53:48 EDT 2014,1403701228112.00,138.202,0,2, 
Wed Jun 25 08:53:49 EDT 2014,1403701229112.00,138.268,0,2, 
Wed Jun 25 08:53:50 EDT 2014,1403701230112.00,138.285,0,4, 
Wed Jun 25 08:53:51 EDT 2014,1403701231112.00,138.238,0,4, 
Wed Jun 25 08:53:52 EDT 2014,1403701232112.00,138.222,0,4, 
Wed Jun 25 08:53:53 EDT 2014,1403701233112.00,138.144,0,4, 
Wed Jun 25 08:53:54 EDT 2014,1403701234112.00,138.115,0,4, 
Wed Jun 25 08:53:55 EDT 2014,1403701235112.00,138.13,0,4, 
Wed Jun 25 08:53:56 EDT 2014,1403701236112.00,138.103,0,4, 
Wed Jun 25 08:53:57 EDT 2014,1403701237112.00,138.143,0,4, 
Wed Jun 25 08:53:58 EDT 2014,1403701238112.00,138.158,0,4, 
Wed Jun 25 08:53:59 EDT 2014,1403701239112.00,138.161,0,4, 
Wed Jun 25 08:54:00 EDT 2014,1403701240112.00,138.194,0,4, 
Wed Jun 25 08:54:01 EDT 2014,1403701241112.00,138.192,0,4, 
Wed Jun 25 08:54:02 EDT 2014,1403701242112.00,138.224,0,4, 
Wed Jun 25 08:54:03 EDT 2014,1403701243112.00,138.204,0,4, 
Wed Jun 25 08:54:04 EDT 2014,1403701244112.00,138.213,0,4, 
Wed Jun 25 08:54:05 EDT 2014,1403701246112.00,138.219,0,4, 
Wed Jun 25 08:54:06 EDT 2014,1403701247112.00,138.209,0,4, 
Wed Jun 25 08:54:07 EDT 2014,1403701248112.00,138.158,0,4, 
Wed Jun 25 08:54:08 EDT 2014,1403701250112.00,138.114,0,4, 
Wed Jun 25 08:54:09 EDT 2014,1403701252112.00,138.04,0,4, 
Wed Jun 25 08:54:10 EDT 2014,1403701253112.00,138.048,0,4, 
Wed Jun 25 08:54:11 EDT 2014,1403701254112.00,138.036,0,4, 
Wed Jun 25 08:54:12 EDT 2014,1403701255112.00,138.057,0,4, 
Wed Jun 25 08:54:13 EDT 2014,1403701256112.00,138.072,0,4, 
Wed Jun 25 08:54:14 EDT 2014,1403701257112.00,138.082,0,4, 
Wed Jun 25 08:54:15 EDT 2014,1403701258112.00,138.147,0,4, 
Wed Jun 25 08:54:16 EDT 2014,1403701259112.00,138.123,0,4, 
Wed Jun 25 08:54:17 EDT 2014,1403701262112.00,138.166,0,4, 
Wed Jun 25 08:54:18 EDT 2014,1403701266112.00,138.149,0,4, 
Wed Jun 25 08:54:19 EDT 2014,1403701269112.00,138.059,0,4, 
Wed Jun 25 08:54:20 EDT 2014,1403701270112.00,138.098,0,4, 
Wed Jun 25 08:54:21 EDT 2014,1403701271112.00,138.122,0,4, 
Wed Jun 25 08:54:22 EDT 2014,1403701272112.00,138.151,0,4, 
Wed Jun 25 08:54:23 EDT 2014,1403701274112.00,138.138,0,4, 
Wed Jun 25 08:54:24 EDT 2014,1403701275112.00,138.087,0,4, 
Wed Jun 25 08:54:25 EDT 2014,1403701279112.00,138.061,0,4, 
Wed Jun 25 08:54:26 EDT 2014,1403701280112.00,138.091,0,4, 
Wed Jun 25 08:54:27 EDT 2014,1403701282112.00,138.059,0,4, 
Wed Jun 25 08:54:28 EDT 2014,1403701286112.00,138.081,0,1, 
Wed Jun 25 08:54:29 EDT 2014,1403701289112.00,138.029,0,1, 
Wed Jun 25 08:54:30 EDT 2014,1403701291112.00,138.053,0,1, 
Wed Jun 25 08:54:31 EDT 2014,1403701292112.00,138.077,0,1, 
Wed Jun 25 08:54:32 EDT 2014,1403701293112.00,138.064,0,1, 
Wed Jun 25 08:54:33 EDT 2014,1403701294112.00,138.088,0,1, 
Wed Jun 25 08:54:34 EDT 2014,1403701295112.00,138.07,0,1, 
Wed Jun 25 08:54:35 EDT 2014,1403701297112.00,138.038,0,1, 
Wed Jun 25 08:54:36 EDT 2014,1403701301112.00,138.029,0,1, 
Wed Jun 25 08:54:37 EDT 2014,1403701302112.00,137.995,0,1, 
Wed Jun 25 08:54:38 EDT 2014,1403701304112.00,138.026,0,1, 
Wed Jun 25 08:54:39 EDT 2014,1403701306112.00,138.013,0,1, 
Wed Jun 25 08:54:40 EDT 2014,1403701308112.00,138.02,0,1, 
Wed Jun 25 08:54:41 EDT 2014,1403701309112.00,138.024,0,1, 
Wed Jun 25 08:54:42 EDT 2014,1403701310112.00,137.994,0,1, 
Wed Jun 25 08:54:43 EDT 2014,1403701311112.00,137.982,0,1, 
Wed Jun 25 08:54:44 EDT 2014,1403701312112.00,138.024,0,1, 
Wed Jun 25 08:54:45 EDT 2014,1403701313112.00,137.99,0,1, 
Wed Jun 25 08:54:46 EDT 2014,1403701314112.00,138.011,0,1, 
Wed Jun 25 08:54:47 EDT 2014,1403701316112.00,138.008,0,1, 
Wed Jun 25 08:54:48 EDT 2014,1403701317112.00,138.005,0,1, 
Wed Jun 25 08:54:49 EDT 2014,1403701318112.00,138.029,0,1, 
Wed Jun 25 08:54:50 EDT 2014,1403701319112.00,138.013,0,1, 
Wed Jun 25 08:54:51 EDT 2014,1403701320112.00,138.03,0,1, 
Wed Jun 25 08:54:52 EDT 2014,1403701322112.00,138.046,0,1, 
Wed Jun 25 08:54:53 EDT 2014,1403701323112.00,137.992,0,1, 
Wed Jun 25 08:54:54 EDT 2014,1403701324112.00,137.977,0,1, 
Wed Jun 25 08:54:55 EDT 2014,1403701326112.00,137.955,0,1, 
Wed Jun 25 08:54:56 EDT 2014,1403701327112.00,137.973,0,1, 
Wed Jun 25 08:54:57 EDT 2014,1403701330112.00,137.958,0,1, 
Wed Jun 25 08:54:58 EDT 2014,1403701331112.00,137.981,0,1, 
Wed Jun 25 08:54:59 EDT 2014,1403701332112.00,138.007,0,1, 
Wed Jun 25 08:55:00 EDT 2014,1403701333112.00,138.016,0,1, 
Wed Jun 25 08:55:01 EDT 2014,1403701334112.00,137.983,0,1, 
Wed Jun 25 08:55:02 EDT 2014,1403701336112.00,137.982,0,1, 
Wed Jun 25 08:55:03 EDT 2014,1403701337112.00,137.927,0,1, 
Wed Jun 25 08:55:04 EDT 2014,1403701338112.00,137.955,0,1, 
Wed Jun 25 08:55:05 EDT 2014,1403701340112.00,137.947,0,1, 
Wed Jun 25 08:55:06 EDT 2014,1403701342112.00,138.015,0,1, 
Wed Jun 25 08:55:07 EDT 2014,1403701343112.00,138.053,0,1, 
Wed Jun 25 08:55:08 EDT 2014,1403701344112.00,138.101,0,1, 
Wed Jun 25 08:55:09 EDT 2014,1403701345112.00,138.116,0,1, 
Wed Jun 25 08:55:10 EDT 2014,1403701346112.00,138.128,0,1, 
Wed Jun 25 08:55:11 EDT 2014,1403701347112.00,138.148,0,1, 
Wed Jun 25 08:55:12 EDT 2014,1403701348112.00,138.124,0,1, 
Wed Jun 25 08:55:13 EDT 2014,1403701349112.00,138.142,0,1, 
Wed Jun 25 08:55:14 EDT 2014,1403701350112.00,138.146,0,1, 
Wed Jun 25 08:55:15 EDT 2014,1403701352112.00,138.094,0,1, 
Wed Jun 25 08:55:16 EDT 2014,1403701353112.00,138.06,0,1, 
Wed Jun 25 08:55:17 EDT 2014,1403701354112.00,138.022,0,1, 
Wed Jun 25 08:55:18 EDT 2014,1403701356112.00,138.024,0,1, 
Wed Jun 25 08:55:19 EDT 2014,1403701357112.00,138.03,0,1, 
Wed Jun 25 08:55:20 EDT 2014,1403701358112.00,138.045,0,1, 
Wed Jun 25 08:55:21 EDT 2014,1403701360112.00,138.085,0,1, 
Wed Jun 25 08:55:22 EDT 2014,1403701361112.00,138.097,0,1, 
Wed Jun 25 08:55:23 EDT 2014,1403701362112.00,138.118,0,1, 
Wed Jun 25 08:55:24 EDT 2014,1403701363112.00,138.057,0,1, 
Wed Jun 25 08:55:25 EDT 2014,1403701364112.00,138.049,0,1, 
